"gene","p"
"SUZ12P /// SUZ12P1",0.361491520194152
"MROH7-TTC4 /// TTC4",0.361499574020309
"TNRC6C-AS1",0.361544812630962
"LOC101928134",0.361547813953524
"TMEM121",0.361628207291587
"ATP6AP1L",0.36169101599263
"THAP10",0.3617222360754
"TSPAN16",0.361784367536992
"OXER1",0.361815595686361
"COL11A2",0.361891737239981
"SPATA31A1 /// SPATA31A3 /// SPATA31A5 /// SPATA31A6 /// SPATA31A7",0.36192200782218
"RFXAP",0.361927056225016
"RTEL1-TNFRSF6B /// TNFRSF6B",0.361955831161803
"ZNF490",0.362020285789326
"FOXE1",0.362044364416736
"PTER",0.362075515329579
"COX6B2",0.362223531504151
"SETMAR",0.362354414966932
"FAM96B",0.362365284765258
"PLEKHF1",0.362482412492528
"ITGAL",0.362486297554159
"CHRNB4",0.362498968228701
"SPECC1L",0.362531806365699
"BGLAP /// PMF1 /// PMF1-BGLAP",0.362543427364676
"LOC100507351",0.362698175721523
"EBF3",0.362728131505691
"C17orf100",0.362877817150444
"SLC25A45",0.362888199606137
"FSHR",0.362893981178436
"HOXD8",0.362951419220676
"RP5-991G20.4",0.363056630138952
"LOC101927972",0.363074575435137
"TMEM184B",0.363160291408006
"RP11-266L9.1",0.363161759966943
"KIAA0226L",0.36319121383403
"KCNK15",0.363249209249639
"IL4R",0.36325020290436
"MOB3C",0.363269274469188
"LOH12CR2",0.363445463584756
"AKAP6",0.363500300693521
"FNBP1",0.363562629484106
"LINC00475",0.363784373455057
"AC128677.4 /// CH17-132F21.1 /// IGKV1OR-1 /// IGKV1OR-1 /// IGKV1OR10-1 /// IGKV1OR10-1 /// IGKV1OR2-2",0.363893350915493
"RPL23A /// SNORD42A",0.363984063429741
"ATF6B",0.364032532304562
"ZNF557",0.36403643485233
"RPP25L",0.364042039759587
"NFXL1",0.36405525859237
"TNNI3",0.364176698434328
"SALL4",0.364264384582957
"MOXD1",0.364296422183503
"RUFY2",0.364317286516189
"KIAA1377",0.36442368768709
"PCYT1B",0.364510314969546
"BCAN",0.364573645947793
"TPTE2P5",0.364672029576367
"NOLC1",0.36467324432887
"AGAP11 /// AGAP4 /// AGAP6 /// AGAP7P /// CTGLF12P /// LOC101060581",0.364780751471255
"NT5C3B",0.364806414649073
"WWC2-AS2",0.364824290251963
"LOC102724156",0.364824706324762
"KLB",0.364916895934382
"CCNYL1",0.365002001841268
"APTX",0.365007013111032
"LOC100505874 /// MLLT10P1",0.365008681130037
"C6orf58",0.365047101272052
"LOC729732",0.365049801062623
"ST6GAL1",0.365061813241971
"STAT2",0.365093001211337
"C14orf39",0.365100078094377
"KCNA4",0.365125038194264
"ABCC3",0.365181452567031
"SERPINA3",0.365239593224539
"RP11-391M1.4",0.365242046730144
"SH3BGRL3",0.365316963367672
"IFNA16",0.365346780666668
"ADCY3",0.365426327780565
"LRRC42",0.36546863762232
"ENPP3",0.365521455827794
"RPL18P10 /// RPL18P10",0.365524159740373
"CLEC3B /// EXOSC7",0.365621338724072
"LMAN1L",0.365667540387774
"ZNF786",0.365682233549749
"BRDT",0.36569809013654
"EPB41L4A-AS2",0.365770931602029
"TBC1D28",0.365778162982686
"RP11-629E24.2",0.36579913552239
"ARMCX5",0.365812345009551
"AV8S2 /// TRAV13-2 /// TRAV13-2",0.36581501488185
"MIR7114 /// NSMF",0.365886328891443
"MEF2D",0.365913829279217
"RNASE7",0.365920845957779
"GS1-124K5.11",0.365949316707121
"GNL1",0.365957290013117
"GRIA3",0.366006962828939
"FBXO40",0.36601624308331
"KDM7A",0.3660363910737
"TBR1",0.36604360712194
"ZBTB11",0.366049033567272
"KMT2B",0.366081859417063
"MAGEA9 /// MAGEA9B",0.366108355447084
"SPN",0.366109992821552
"RNF20",0.366165025003326
"PABPC3",0.366181033696004
"MAGEB18",0.366187251295211
"RPS23P6 /// RPS23P6",0.366229963987644
"LOC101927330",0.366267489533563
"FAM50B",0.366297511673037
"KCTD18",0.366302054602109
"SETD6",0.366334545840506
"MIS12",0.366393419388914
"NDUFA4",0.36639579611566
"LRRC32",0.366426553562652
"LOC729870",0.366463996353714
"RP13-20L14.1",0.366525332272783
"RBL2",0.366561535777219
"SLC38A11",0.366581762290095
"KIAA1522",0.366601680992538
"RNF144A",0.36665681321776
"FLI1",0.36668412988597
"ZNF770",0.366792704712451
"CCDC62",0.366802011559958
"ARL2BP",0.366809950359921
"HAX1",0.366838569203077
"LOC100505874",0.366850727157918
"MSTO1",0.366911846936235
"IL10",0.366923842625299
"EDEM3",0.366960765518382
"SIGLEC9",0.366974923312465
"AK097370",0.367085960116219
"CTA-254O6.1",0.367109645377491
"CPA3",0.367175769936026
"TNIP3",0.367176249282051
"SLC13A1",0.36720766719936
"KB-1410C5.2",0.367210165288749
"LOC100287704",0.367257720915353
"HAAO",0.367338179412283
"DUSP8 /// LOC101927562",0.367353948880468
"MYL12A /// MYL12B",0.36738940196797
"MAZ",0.367412518225399
"TBC1D8",0.367432871568126
"IQCF3 /// IQCF4",0.367470270629201
"LOC340090",0.367559541918601
"BC042855 /// RPS11P6 /// RPS11P6",0.367572373090073
"MAPK3",0.367607085062181
"C3orf62 /// MIR4271",0.367618312903782
"ZNF500",0.367681862266491
"POMC",0.367682736852911
"EXOG",0.367774264897995
"RPL37A",0.36785823378432
"PIGP",0.367880865592674
"AK093205",0.367948189968661
"RP13-238F13.5",0.367958584888598
"C1orf162",0.367980194746817
"PLCE1",0.367988625948805
"SKA3",0.368002508895265
"POU5F1P3",0.368045648208839
"CYCSP19 /// RP11-3L10.1",0.368097757520804
"LOC646626",0.368125313195609
"ZNF587",0.368165895874675
"APOA5",0.368177602599425
"VSX1",0.368180905081729
"NT5DC2",0.36821309607638
"EIF2A",0.368289427086562
"CLDN5",0.368395955047006
"SRSF10",0.3683974883136
"AP5Z1 /// MIR4656",0.36842120122298
"HLA-DPB1",0.368512353426462
"APOL5",0.368523576612669
"LOC100130992",0.368527565584857
"KCTD20",0.368532414924802
"MYADM",0.368536411433955
"LDHC",0.368541661551885
"FAM9B",0.368547233062882
"IQCJ-SCHIP1-AS1",0.368608220285707
"LOC285857",0.368618777863426
"GJB1",0.368654453503016
"WBP4",0.368719499959463
"FCER1G",0.368753812258215
"SLC28A2",0.368790146042568
"MIR3663HG",0.368794415088517
"HIST1H4D",0.368832333649156
"MIER3",0.368879094571846
"ARPC4 /// ARPC4-TTLL3",0.368902614789293
"PYROXD1",0.368903053725233
"POT1-AS1 /// RP11-3B12.1",0.368918696824735
"SYNGR3",0.369021625896945
"LOC101930052 /// LOC102724562 /// MST1 /// MST1L /// MST1P2",0.36904791846423
"VAPB",0.369051063234092
"CEP83",0.369063967905608
"FOXK2",0.369077848299444
"EIF2B3",0.369082987373434
"SOX8",0.369128269014588
"MAPKAPK2",0.369153495698147
"C9orf62",0.369177413131315
"RPS17P5 /// RPS17P5",0.369289282088379
"BACH1",0.369310996131941
"PPOX",0.369376333580752
"LOC102725022",0.369487110254787
"RIOK1",0.369545919560757
"HNRNPCL1 /// HNRNPCL2 /// LOC101060301 /// LOC649330",0.369642393896865
"RRP1",0.369664866096002
"CCDC107",0.369682072855018
"EIF4G2",0.369726352506839
"TMEM161B",0.369748406428886
"GRM3",0.369790795953908
"ZNF541",0.369800247963811
"LCN6",0.369820075012812
"RHOT2",0.36985225766076
"IFNL2",0.369893675908272
"SH3BP5",0.369905537739597
"APOF",0.37009578004584
"HVCN1",0.37013555140224
"LOC339166 /// WSCD1",0.370136860990138
"LOC101929880 /// QPRT",0.370212726717253
"RP11-298H24.1",0.370319448728609
"LOC101927095",0.370329152745022
"TRAC /// TRAV23DV6 /// TRAV23DV6",0.370354520811167
"IFNA1",0.370355064782109
"RP11-199F11.2",0.370372797326082
"CDC42EP3",0.370461655919317
"SBF2",0.370465529094566
"IER2",0.370511462921621
"SDCBP",0.370588476934671
"ATP12A",0.370802345672272
"TRIM25",0.370888382613182
"FMN2",0.370945119407601
"EEF1D",0.370991229724108
"LOC101928143 /// LOC101930388 /// NUMB",0.371061643634795
"APOC3",0.371072213487418
"RP11-559M23.1",0.371123859587159
"ITIH2",0.371155361913193
"LOC101928861",0.371312502782993
"IFI6",0.37132089676198
"SMAD6",0.371394698945099
"LA16c-83F12.6",0.371423312246302
"GAGE3",0.371434120502943
"HDAC7",0.371470091984916
"SLC35D2",0.371489408944664
"MIR194-2",0.371513708110983
"CDH7",0.371560237609824
"DLX3",0.371572361707764
"ERVH-4",0.371589892194059
"LOC643733",0.371623019907174
"CTD-2251F13.1",0.371659466316084
"USP46",0.371723003233054
"CCBE1",0.371732087840589
"LOC100506558 /// MATN2",0.371748343335163
"SRCIN1",0.371757741636951
"LOC441259 /// POLR2J /// POLR2J2 /// POLR2J3 /// UPK3BL",0.371852985701435
"NBEAL2",0.371884731965816
"IGHA1 /// IGHG1 /// IGHM /// IGHV3-23 /// IGHV4-31",0.371897335006851
"LOC339468",0.371922584422594
"OSER1-AS1",0.371935371551901
"FLJ31306",0.371963980723715
"HBBP1",0.371992013098934
"SCN2A",0.372038673616936
"DDB2",0.372053307292811
"RP11-680C21.1",0.372081877550481
"RP11-138I18.2",0.372110467055675
"LOC101928943",0.372117677396754
"NRROS",0.372120718182502
"KLF3-AS1",0.372144101747184
"RARA",0.372270447309925
"RBPJL",0.372313975807296
"STT3A",0.372361013624033
"ARRDC4",0.372440935999297
"STK38L",0.372492558304964
"NHLRC3",0.372588709112514
"LOC283731",0.372612096747695
"UCP1",0.372695588245247
"OS9",0.372733183927631
"DIRAS1",0.372812074343276
"FAM170B-AS1",0.372860105451552
"GBF1",0.372901407363034
"WWP1",0.37293365599323
"SHISA6",0.372959127369416
"ABCB6",0.373058965791315
"SIRPA",0.373082690846716
"RBMS3-AS3",0.373098783786077
"TRABD",0.373100589011073
"ATXN3",0.373175888909808
"VKORC1L1",0.373200177447907
"HAVCR1P1",0.37321112777683
"ZNF320",0.37321141343953
"AP000253.1",0.373221592293364
"P2RX3",0.373228938915361
"SLC22A12",0.373282472225385
"ST8SIA4",0.373283865928187
"SKIL",0.373315374181492
"BMS1P5",0.373323336153081
"LOC54944",0.373363247759199
"SLC47A1",0.373369230275209
"RP11-489G11.3",0.373581373868175
"PTPRG",0.373614703789999
"GTF2H2B",0.373663864609068
"PRKX",0.373669278471442
"DPY30",0.373787056589385
"ZNF165",0.37382454075947
"HDLBP",0.373828314443236
"FNBP1L",0.37383070924721
"KIAA1432",0.373878816931264
"AK5",0.373900138154364
"KNOP1",0.37391301169671
"GSTO1",0.373922692473913
"SEPT7",0.373962835430446
"LOC101928323",0.373971094030595
"LAX1",0.373972353677782
"NSUN5",0.374012086847306
"HES5",0.374076281374299
"DRD3",0.374114433317065
"ATP7A",0.374282359089568
"AX746492 /// TNPO1",0.37429859638471
"FAM188B /// INMT-FAM188B",0.374344332729189
"RSPO4",0.374392369529072
"ATF4",0.374398917267427
"CENPE",0.374480952484137
"LOC100505658",0.374529686839519
"COG8",0.374580190500047
"TPTE",0.374603159382788
"BC041025",0.374695173606908
"IGK",0.37470014569557
"LOC100287896",0.374706577180311
"TFB2M",0.374763803966333
"LOC100996724",0.374921952236662
"PEMT",0.37495936156706
"IPO4 /// TM9SF1",0.374965883348885
"CLVS2",0.37498318417581
"LINC00663",0.375023271945775
"PADI1",0.375037071659171
"LINC00323",0.37508260032678
"RFC1",0.375084900000199
"RP11-757F18.5",0.375118690233078
"TJP2",0.375120324295899
"TAS1R1",0.37512239511625
"EIF2D",0.37513723296783
"HSPB3",0.375142975249464
"NUP62",0.375256500242005
"MAGEA2 /// MAGEA2B",0.375295620823593
"PPP1R1A",0.375296708815899
"ANGEL2",0.375326334225826
"SYNJ2BP /// SYNJ2BP-COX16",0.375355377410821
"ALPPL2",0.375364946913257
"PCDHB16",0.375369534526861
"FAM115A",0.375480638271439
"SEPT8",0.375506267844195
"CMSS1",0.375508955585394
"C20orf78",0.3755296073675
"PRR26",0.375703917800839
"PRR9",0.375731276721991
"ZIC5",0.375750421213951
"CDRT15L2",0.375751375191942
"IGH /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHG4 /// IGHM /// IGHV4-31",0.375814223428232
"FOXO6",0.375819642232859
"BICC1",0.375879219286249
"SDR9C7",0.376012248717958
"CRK",0.376012409434428
"LOC102725383",0.376044850589627
"LOC101929133",0.376105086076492
"KLF5",0.376110252077399
"C7orf62",0.37617178292228
"DHRS4-AS1",0.376180494560731
"ZNF137P",0.37625626652077
"LINC00907",0.376275017715408
"LOC643355",0.376337502886191
"SYCE2",0.376349472270414
"C15orf27",0.376358173027592
"NBL1",0.376413128049409
"AL590762.11",0.376514301405609
"PCDHB9",0.376562385943547
"SMIM8",0.376573085612253
"RP11-1109F11.5",0.376616392215141
"CPPED1",0.376666534870111
"RP11-177N22.3",0.376675787939742
"LINC01254",0.376677322038199
"PRSS23",0.376794556961567
"LOC102724323",0.376856637394847
"HOXD13",0.376904176892133
"LOC101927067",0.376973504462787
"BBS12",0.376977813563162
"BC062753",0.377062164771595
"CARS",0.377088577406101
"INPP5E",0.377098214925801
"CTRB1 /// CTRB2",0.377110084866809
"RP11-116O18.1",0.377121060073672
"LOC100131564",0.377123104369051
"RBM42",0.37712629865373
"POM121L12",0.377128425011791
"RP4-593C16.3",0.377164809468727
"C5",0.377169657891807
"APOBEC3C",0.377202870782357
"IGLV1-44",0.377259786979293
"FAM163A",0.377270973262108
"VARS2",0.377352879307293
"MYOF",0.377369070122338
"TRAPPC2 /// TRAPPC2P1",0.377410673455684
"GRHPR",0.377418833778259
"IL15",0.377428627776354
"MCHR2-AS1",0.377440276723621
"RP6-91H8.1",0.377472192959203
"RNF38",0.377488045611445
"GNAT1",0.377500414532505
"LOC100288175",0.377512684539241
"ZNF524",0.37755616951396
"LOC152274",0.377579103868096
"MYO9B",0.377677534773752
"LOC100379224",0.377856482158073
"PNMA3",0.377966785901732
"IGSF21",0.37807727503909
"IGKV1-17 /// IGKV1-17",0.378237806843231
"CTCF",0.378274921390021
"PTK7",0.378331677924603
"NCBP1",0.378444372546374
"UBE2NL",0.378455774702088
"AC008753.4",0.378489564949876
"LOC101928626",0.378685111863369
"LOC100130856 /// PSPN",0.378718699104949
"DNMT3B",0.378787080359415
"LELP1",0.378949285092441
"FAM9A",0.379016514469834
"CRTC3",0.379022865084219
"PDCD2L",0.379034504041219
"GOLGA8A /// GOLGA8B /// LOC101930583",0.379037455944837
"MUT",0.379051600017448
"RP1-199J3.7",0.379075119035803
"MCM3",0.379105247744966
"NCOR2",0.379109934626825
"MIR6125 /// USP15",0.379163028770347
"NRAS",0.379220742381422
"ZBTB2",0.379235422602846
"FBXL19-AS1",0.37923588782843
"AC079741.2",0.379526663195064
"NEMF",0.37961884813629
"LOC100508046 /// LOC101929572 /// POTEH-AS1",0.379677591454343
"LSM11",0.379710588143683
"GPBP1",0.379856976894546
"SLC6A2",0.379948391211714
"CRYL1",0.380001287667969
"TRDMT1",0.38006636757351
"MKRN1",0.38009637203403
"AKR1A1",0.380210217904578
"MT3",0.380240679880995
"MYOM3",0.380255071838755
"LOC101927272",0.380277078654721
"OR5AK4P",0.380281761140632
"ZSCAN21",0.380299408579377
"FERMT1",0.380313833941399
"MAP2K7",0.380330415812746
"LOC100128239",0.380380248418245
"NUTM1",0.380384574863927
"NPC2",0.380432470413547
"LOC102725136 /// LOC441666",0.380500031140697
"MTNR1A",0.38052741237924
"LOC101927507",0.380561079223486
"SERPINA9",0.380633602574238
"AF131215.8",0.380644440117832
"COX6CP1 /// COX6CP1",0.380646826823748
"CSTF2",0.381085936857472
"PAG1",0.381143932217618
"JMJD7 /// JMJD7-PLA2G4B",0.381378013979884
"LMTK3",0.381382552864279
"EXT1",0.381418382754898
"RP11-226L15.5",0.381420239732415
"LOC101929759",0.381542237071273
"GLRA1",0.381598912441999
"LOC402160",0.381648913471194
"SNCA",0.381661059444516
"LYPD1",0.38177583530051
"ATAD5",0.381805873398648
"IRGQ",0.38184758704449
"TMED3",0.38189409530034
"CCER1",0.381916055085031
"HDAC8",0.381918913235118
"HAPLN3",0.381944473831436
"STMN3",0.381944933302148
"WRNIP1",0.381952840569701
"CPN2",0.381969355739269
"TAC1",0.382324342548253
"TANK",0.382347839212966
"MAGEA12",0.382355396517893
"SULT2A1",0.382428654850459
"TBCC",0.382459080815795
"VPS16",0.382469514840522
"CXorf31",0.382538604715123
"TRPC2",0.382594638111096
"CCDC74A /// CCDC74B",0.382613474181194
"RGS3",0.382630887369075
"AGPAT1",0.382645834288156
"RPS27L",0.382925371134742
"DERL3",0.382971946100837
"SEPHS1",0.382975880185592
"RPL10L",0.383013559447933
"RP11-676J12.4",0.383066573923982
"EHHADH",0.383107521055311
"KIF1A",0.3831143150657
"MTTP",0.383118672248725
"GFI1B",0.383130022244849
"PLBD2",0.383169473443042
"MYO1G",0.383178968563569
"FAM156A /// FAM156B",0.383247197711823
"LOC102723697",0.383318260319455
"SPIN3",0.383409515668687
"ZZEF1",0.383594217011392
"CYP2C9",0.383636394529999
"RPL10 /// SNORA70",0.38370984759181
"SLC5A12",0.383724382953051
"FGFBP1",0.383724915656447
"GPR37L1",0.383746694209725
"XKR7",0.38393225197884
"MLIP",0.383936291856324
"BREA2",0.383960245065059
"TFPT",0.38399424653763
"CACNG4",0.384028227593458
"ERICH1 /// FLJ00290",0.384063921468738
"SNX20",0.384071218272076
"CD52",0.384104008425125
"MYRF",0.384253862087393
"GPX1",0.384304232437748
"LOC101928728",0.384355279917786
"METTL8",0.384399982029045
"KIAA0196",0.38460759929011
"AF001548.5",0.384756743059553
"POLG",0.384762396731869
"EMILIN3",0.384883648020829
"LOC101928516",0.384930540365583
"FAM228A",0.38508754982742
"PEX3",0.385091130552979
"C3orf70",0.385158751878164
"PLIN2",0.385192896864236
"COA6",0.385266491667529
"HNRNPA1P3 /// HNRNPA1P3",0.385270785756215
"CTSW",0.38538427087626
"HEATR5B /// HEATR5B",0.385468564373462
"CD1B",0.385495578748742
"MAGEL2",0.385551342894869
"MAP3K19",0.385581671066961
"HYKK",0.385691002705743
"SPAG11A",0.385718541975045
"ZNF345",0.385741916303643
"LOC101927057 /// OMG",0.385742522179918
"TEX29",0.385817728715621
"LDHAL6A",0.385847106482924
"DAW1",0.385886600736423
"TMOD1",0.385959675559759
"GNL2",0.385979437879954
"LINC01149",0.386004793353387
"CABIN1",0.386039092990396
"CCDC140",0.386069021491892
"LAMTOR2",0.386119220376658
"DCLK3",0.386137281233549
"HLA-DRB6",0.38619851944689
"IRF2BP2",0.386239526864739
"LOC101929240 /// SNRNP200",0.386269640600364
"RORB",0.386329828183125
"SMARCC2",0.386339727398076
"LYPLA1",0.386404690758568
"SAMHD1",0.386432146421081
"MDC1",0.386435607072947
"OR8G1",0.386583111900855
"RP11-443C10.1",0.386604447571731
"LOC284825",0.386626195466179
"NKG7",0.386733230777648
"PRKRA",0.386815974498501
"LSM14A",0.386824885009861
"TMPRSS11D",0.38682785887086
"FZD6",0.386972096151931
"LZTS1",0.387021757405498
"FAM118A",0.387214920605499
"LOC101926942",0.387222014446821
"ZNF384",0.387229579144378
"PRSS12",0.387255363170582
"C19orf73",0.387310153010599
"MIDN",0.387348878856315
"HILS1",0.387380161857233
"LOC100507547 /// PRRT1",0.38742431539566
"CSNK2A1 /// NFE2L2",0.387455135280823
"NOXRED1",0.387490699082606
"ATMIN",0.387504898523252
"KIFAP3",0.38750879659799
"RPL32P3",0.387519651436938
"DPP9",0.387564763605883
"ZNF585B",0.387611791937898
"POLDIP3",0.387617946746252
"SLIT2-IT1",0.387657874458892
"PPIL4",0.387716112517583
"FOPNL",0.387737055782862
"ARL14",0.387799358082621
"FEZF2",0.387813290070461
"TRIM63",0.387904250316593
"H2BFS",0.387941482961435
"GPR21",0.387980604648217
"UQCRB",0.388112176618501
"RP4-613A2.1",0.388126537357852
"PPP1R2P9",0.388142546894129
"MPPED1",0.388145097230246
"SAT2",0.388224763056203
"OR7C1",0.388249617541631
"EVPLL",0.388334766438025
"LINC00589",0.388394692483848
"CTD-2541M15.1",0.388480770491424
"LINC00955",0.388530959580242
"RP4-773N10.4",0.388658249515124
"USP27X",0.388748296502093
"FBLN7",0.388836750665274
"TAS2R7",0.3888829512944
"AK024134 /// PPM1H",0.388899344626788
"APMAP",0.38904225253779
"SEMA3A",0.389078346744789
"ESR2 /// RP11-544I20.2",0.389288803232652
"LOC100506098",0.389297572251845
"SSX3 /// SSX5 /// SSX7",0.389322930896988
"RP11-352B15.2",0.389450354018744
"C17orf49 /// RNASEK /// RNASEK-C17orf49",0.38945252554155
"MYSM1",0.389490510339589
"RP11-65J3.14",0.389607097881319
"UGT1A1",0.389671638799232
"C18orf15",0.389681859478014
"LAIR1",0.389767646413612
"ACKR1 /// CADM3",0.38979700565224
"REG4",0.389829841778703
"ABCC5",0.389848091305183
"LINC00865",0.38988062332817
"SLC2A11",0.389890603738441
"DNLZ",0.389973820600625
"ROBO1",0.389992376427891
"SECTM1",0.389998275917212
"SLC6A9",0.390033248317763
"GNG4",0.390080868524709
"WDR61",0.390111112996275
"KRTAP4-8",0.39011635095691
"LOC653486 /// SCGB1C1",0.390117134019757
"USP32P2",0.390127017368498
"GBP3",0.390208090122828
"ST8SIA1",0.390212820198851
"ADARB2",0.390437037902343
"FCGRT",0.390480593243635
"LOC101927623",0.390564585052746
"AGPAT4",0.39079078599267
"LOC389765",0.390889841205455
"EMP2",0.390914382271058
"TNR",0.390921486930839
